Rating,Parent Asin,Main Category,Product Title,Retailer,Review,Word Count,Sentence Count
5,B0C5SR7LP5,Grocery,"Stacy's Flavored Pita Chips, 1 Ounce (Pack of 24)",Stacy's,"Ah, FELLOW AMAZONIANS, THE SACRIFICES I made to bring you this review :-). Before writing a review of these, I tried all three flavors over 24 hours. How ELSE could I do a proper review?!THINGS I LOVE:TASTE - Well if they don't TASTE good, nothing else really matters. I tried the GARLIC and HERB first as I was a tad reticent. I am not a big fan of garlic. Not bad, but if you really don't like garlic, you won't like these. Not horrible. NOT my fav. It's a small bag, so you're not eating a bunch.The CHEESE was yummy, flaky and crispy. DEFINITELY would buy again.Strangely, I like the SEA SALT BEST. JUST the right amount of salt, light and flaky. PERFECT for dips. YUMMY on their own.TEXTURE - next to taste, TEXTURE is huge. I was a little concerned this would be SO much thinner, wouldn't work well with dips. Well, for me, they do. Now if you were going to try to put a lot on them, really scoop up something heavy, maybe not. BUT considering HOW FLAKY (LOVE THAT) and CRISPY (LOVE THAT TOO), these make good little dippers!THE TEXTURE of these chips is AMAZING. I like to crumble them up and put on top of anything that needs a bit of crunch. Get creative. Casseroles, sandwiches, I make rice dishes that just need a bit of crunch, these are great. OH and the CHEESE chips are PERFECT crumbled on top of mac n cheese before serving!PRICE - FOR 24 BAGS, EXCELLENT price. With tax, they were about 11 bucks. Granted, small sizes, but PERFECT size for me.FRESHNESS - They tasted VERY fresh.NO REAL CONS, BUT ONE: CHECK EXPIRATION DATE! These are not made to be shelf stable forever, which is why they're flaky. So expiration date is not usually very far off. Out of multiple orders, I only got one order that the expiration date was passed by the time I received them.",326,29
5,B016WK6XMA,Grocery,Combos Variety Pack Fun Size Baked Snacks 0.93 Ounce (Pack of 12),Combos,"Combos Variety Pack Fun Size. Combo, fun size which is ridiculous, but I like them, combo can become a bite much sometimes.",22,2
5,B07SSJBDQC,Grocery,"Idahoan Steakhouse Cheddar Broccoli Potato Soup, Made with Gluten-Free 100-Percent Real Idaho Potatoes, 2.4 oz Bowl (Pack of 6)",Idahoan,"Great Tasting Meal. This product is convenient, very delicious, and filling.",11,2
5,B0BSMPBTGW,Grocery,"Whisps Cheese Crisps Variety Pack | Healthy Snacks | Cheddar Cheese Keto Snack, Gluten Free, High Protein, Low Carb - 6-Flavor Variety (2.12Oz, 6 Packs)",Whisps,"Pricey, but good! These are pricey, but I am doing Keto and these are a great treat to replace chips. Love the different flavors and the taste. These taste better to me than the other protein chips that are out there.",41,4
5,B07ZPMQK6W,Grocery,"Maruchan Ramen Creamy Chicken Flavor, 3 Oz, Pack of 24",Maruchan,"Love these noodles. When I can't think of anything to eat,these are always a great go to meal!",19,2
5,B096L9BXZT,Grocery,"Fisher Sliced Almonds, 16 Ounces, Unsalted, No Preservatives, Naturally Gluten Free, Non-GMO, Keto, Paleo, Vegan Friendly",Fisher,"Fisher's nuts are the best. Fisher's nuts are always the best quality, most flavorful, fresh, and well packaged nuts. Can't beat the price over store bought.",26,3
5,B0BQ9G1FHX,Grocery,"Alessi Herb & Seasoning Grinder, Dipping Spices for Olive Oil, Tip n' Grind (Garlic, 0.76 Ounce (Pack of 1))",Alessi,"Highly recommended! I LOVE this on everything! It’s so much more than a dipping spice. Can be mixed with oil for marinade, sprinkled directly on meat or veggies to be baked or grilled, and even adds great flavor to a cucumber and tomato salad. The possibilities are endless! Highly recommend!!!",50,6
5,B09XY5GC1G,Grocery,Pink Wintergreen Mints by Cambie | 5 lbs of Wintergreen Mint Bulk Candy | Deliciously Sweet & Refreshing Mint Lozenges | Packaged Fresh in a Resealable Stand Up Pouch | 5 lb,Cambie,"Omg these are VERY ADDICTING!! These just got delivered today and I can’t stop eating them! So yummy and addictive!These are EXACTLY what I wanted and expected.They’re perfect!!! They’re a soft chalky texture if that makes any sense that’s easy to breakdown to chew. You can suck on them but I’d rather chew them. You get a ton in the 5lb bag which make them dangerous if you’re obsessed with them like I am. Hopefully I can sleep tonight since their practically pure sugar lolMy local stores sell these but many times the candy is still hard mixed with some soft ones. Also the bags are way smaller. I’d rather a huge bag like this. I’ll definitely buy these again as long as the prices don’t increase anymore. These were $23I ate the Canada mints brand growing up and forgot about them until I seen them recently in the stores so it made me want to start eating them again. These are just as great, very flavorful. No complaints!",170,14
5,B0C6TB4SSS,Grocery,"Naturanic Freeze Dried Fruit No Sugar Added -Crispy Natural & Organic Freeze Dried Bananas, Guava, Acerola & Cashew -Crunchies Natural Ingredients - Gluten Free, Vegan, Non-GMO, 0.9, 6 packs",Naturanic,Wanted to tyy. Not bad I just ordered the variety box I really like the guava,16,2
5,B0033P2RN2,Grocery,"Satan's Blood Chile Pepper Extract Hot Sauce, 1.35 Ounce",Sauce Crafters,... of our hot sauce bar and omg such a good variety. Great flavors and differences. Got this as part of our hot sauce bar and omg such a good variety. Great flavors and differences. But read the directions - this is HOTTTTTTTTT!,41,5
5,B0C1CWXDPM,Grocery,"Gerber 2nd Food Baby Food Banana Puree, Natural & Non-GMO, 4 Ounce Tubs, 8 Ounce (Pack of 8)",Gerber,A total of 16! I love banana in my oatmeal. I don't go to the store everyday because of health reasons. I bought banana in bulk but even with adding lemon or vinegar it was still soggy and brown when it unthawed. I tried the Frozen variety but didn't like the flavor. These baby foods are delicious and an easy solution to my problem.,64,6
5,B0C5CBTKG3,Grocery,"Walker's Shortbread Chocolate Chip Cookies, Pure Butter Shortbread Cookies, 4.4 Oz (Pack of 4)",Walker's,"Love the ginger. I used to buy these at the local super market, but they quit carrying it and insisted it just wasn't available to them. So, I searched for them online and fount them here on Amazon. The small pieces of crystalized ginger in the shortbread make this my favorite commercially made cookie. It tastes homemade.",57,5
5,B0C5SC2LYS,Grocery,"TRUE LEMON Water Enhancer, Bulk Dispenser, 100 Count (Pack of 1), 0 Calorie Drink Mix Packets For Water, Sugar Free Lemon Flavoring Powder Packets",True Citrus,"True Lime in packets is the true product. This packets form is the True product... the sharp, clean taste of lime is here in full. The shaker bottles have some form of sugar added and the taste is muddied and less limey than the True Lime packets. I know the packets are inconvenient compared to the bulk shake'r'spoon bottles but if you're a taste purist like I am please buy the packets. Thank you, True peeps, for still manufacturing TL in packets.",82,5
5,B079Q5V4HB,Grocery,"Grenades GUM Explosively Strong Mint Sugar-Free Gum - Intense, Long Lasting Flavor and Breath Freshening - Pack of 5 (Super-Uber Mint) (150 Pieces)",Grenades,"Strongest thing I’ve chewed on. Super strong gum, bad breath doesn’t stand a chance. Feel free to consume onions and garlic ...this gum over powers them all.",27,3
5,B06XXJXN7F,Grocery,"Mrs Bridges Strawberry Preserve with Champagne, 12-Ounce",MRS BRIDGES,"Fine Quality Preserves at an Excellent Price. Mrs. Bridges is an old and respected brand in the U.K. I love their jams and marmalades. The strawberry jam is a particular favorite. It has a wonderful, fresh taste. It reminds me so much of the jam my mother used to make.",50,7
5,B0CBQQ3GX6,Grocery,"Pop-Tarts Toaster Pastries, Breakfast Foods, Kids Snacks, Variety Pack (60 Pop-Tarts)",Pop-Tarts,Awesome. I love these The variety is good and the taste is even better,14,2
5,B071NN5X3K,Grocery,"Vlasic Purely Pickles Kosher Dill Pickle Spears, Keto Friendly, 24 oz (Pack of 6)",Vlasic,"Very good, mild dill pickle flavor. Mild, very edible dill pickle flavor. Every one is crunchy.",16,3
5,B07K1VTGXV,Grocery,Organic Cotton Rounds Shoelace Wicking DIY Cottons Individual Pack of 20 Sneakercotton,AKATTAK,"Good cotton for a good price. This seems to be the same exact cotton as COTN threads, the pieces being packaged separately is nice for when I'm on the go I can just grab one or two instead of having to carry a whole package of whatever cotton I happen to be using. Price is good and it's one of my favorite cottons.",63,3
5,B0B9WTQXML,Grocery,"Starbucks Coffee Frappuccino Coffee Drink Mocha, 9.5 Ounce Bottles Total (24 Pack)",Starbucks,Cant go wrong. fresh and delicious. Shipped to Ak with no issues. Great price and would order again,18,3
5,B01LZ79CNT,Grocery,Amy's Kitchen Hearty Rustic Italian Vegetable Soup 397g - Pack of 4,Amy's,"Tastes great and Gluten free! The best tasting gluten free soup I ever had. I make half a can ,mix with a little water.",24,3
5,B0060F324U,Grocery,"Ajika Mujdarra, Brown Lentil-Rice Pilaf Meal Kit and Seasonings, 2.2-Pound",Ajika,"Nice quality and large amount. Nice, came sealed, and large amount too!",12,2
5,B00KWCO7SM,Grocery,"Pioneer Gluten Free Country Gravy, 2.75 Ounce (Pack of 12)",Pioneer,"It has REAL flavor. Less than a month and 4 packets gone. Really delicious, and GLUTEN FREE!!!What a great find.",21,4
5,B07MSL729M,Grocery,"Amazon Brand - Happy Belly Peanut Butter Plenty Trail Mix, 16 Ounce (Pack of 2)",Happy Belly,Great product. It's actually really good. I get the snacky craving I've never seen Brazil nuts in a trail mix like this..,22,3
5,B007JNPNSK,Grocery,"Yost Gourmet Pops, 20 Count Bag - Lime Cooler",Yost Brands,"Boy, are these ever good! These were a big hit with the grandkids and me! Boy, are they ever good. It truly tastes what a line lollipop should taste. I will buy again. Yummy",34,6
5,B0BK2N92W9,Grocery,"DoMatcha, Organic Summer Harvest Matcha Powder, Authentic Japanese Green Tea, Latte Grade, 2.82 oz",DoMatcha,Great product. Great quality and taste. Perfect for my latte's !! Would recommend this and will be buying this again! Five stars,21,5
5,B07179XBP9,Grocery,"Lay's Potato Chip Variety Pack, 1 Ounce (Pack of 40)",Lay's,"Snack Size Chips. The main four varieties of Lays chips. Perfect size for work, school, parties, picnics, or even road trips. My mother likes the Salt & Vinegar and steers clear of the Sour Cream ones. We both like Barbecue and Original so this works out perfectly. There are exactly 10 bags of each.",53,6
5,B00U948S2Y,Grocery,"MOM Brands Better Oats Revolution Steel Cut, Classic, 11.6 Ounce",MOM Brands,"MOM Knows Best! An instant steel cut oatmeal?Are you kidding me?Any oatmeal that comes out of the microwave is a vile, gooey, slimy, mess.Steel cut oats are chewy...a perfect balance of comfort and health.And they take a half hour to prepare.I make steel cut oats quite often, usually in big batches so they can be reheated over the course of a few days.When I saw these, I thought I'd give them a try.Never have I been so happy to be wrong about a product. Unbelievably, these oats actually have the taste and texture close to slow cooked steel cut oats. They are even packaged cleverly. The box turns into a holder so that they can sit invitingly on the counter top.To microwave, tear open the top of a pouch, empty into a bowl or mug, and (drum roll) you fill the empty pouch to the water line with cold water, stir and nuke. No measuring cup needed! Also no need to stir halfway.I like my oats extra chewy so I use slightly less water and shave a few seconds off the cook time.Brown sugar, perhaps a bit of butter or a splash of cream, and get ready for a perfect day.",204,9
5,B07PNCYRHH,Grocery,"Kalona SuperNatural Organic Cream-Top Whole Milk, 64 Fl oz",Kalona SuperNatural,Best milk i've had since I was a little kid. This mile is very good and I can highly recommend it.,21,2
5,B0C7H9X4S3,Grocery,"Frito-Lay Smartfood Popcorn White Cheddar, 0.625 Ounce, 10 Ct",Frito Lay,"Great product and awesome price. perfect size and wow, so many packages. kept us happy in popcorn for a month! Fresh and flavorful.",23,2
5,B09V8LRLQ5,Grocery,"King Arthur, Unbleached Self Rising Flour, Non-GMO Project Verified, No Preservatives, 5 Pounds (Pack of 8)",King Arthur,My New Favorite Biscuit Flour♥️. No salt or baking powder needed. My biscuits turned out great with a good rise to them. Delicious! First time ever using King Arthur brand and I just love it. Thanks Amazon for carrying it and delivering it fresh and intact. Thank you so very much.,51,7
5,B082T1Y7GB,Grocery,"Alaria Whole Leaf 2 oz Bag - ""Wild Atlantic Wakame"" - Organic",Maine Coast Sea Vegetables,"Flakes make them easy to use. The flakes are easy to use. Very healthy for heavy metal detox, and a must in my health regime.",25,3
5,B07GBHKW1Z,Grocery,"BEN'S ORIGINAL Ready Rice Butter and Garlic Flavored Rice, Easy Dinner Side, 8.8 oz Pouch (Pack of 6)",BEN'S ORIGINAL,Great tasting rice for a quick meal. I bought a box of these for late work nights when all I have is a microwave and no store nearby. They taste good and are reasonably priced!,35,3
5,B0C57KHHMS,Grocery,"Monster Energy Zero Ultra, 24 ounce (Pack of 12)",Monster Energy,Almost the best. 2nd best flavor next to the ultra sunrise.,11,1
5,B09N44VYZM,Grocery,"Nature Nate's 100% Pure Raw Unfiltered Honey In Squeeze Bottle -All natural Sweetener With No Additives, California, 32 Oz",Nature Nate's,"All Good But I had allergic reaction. I wanted pure, unfiltered honey and because of recent COVID despite all shots, I still was not ready to go into my usual honey-supplying store. So I ordered this through Amazon. Problem was that when I took it for my cough, I began having breathing difficulties. Now, this is just me and I've never had that kind of reaction to any honey before. So I can't justify anything less than 5 stars because it was everything it appeared to be.Sorry that I'm unable to use it.",94,6
